Date,Store ID,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
29-08-2023,S003,Cloudy,0,39.28,Autumn
29-08-2023,S003,Cloudy,0,93.36,Autumn
29-08-2023,S003,Sunny,0,47.12,Autumn
29-08-2023,S003,Sunny,0,89.34,Autumn
29-08-2023,S003,Rainy,1,55.75,Autumn
29-08-2023,S003,Snowy,0,44.05,Autumn
29-08-2023,S003,Cloudy,0,32.63,Autumn
29-08-2023,S003,Cloudy,1,51.02,Autumn
29-08-2023,S003,Cloudy,0,34.63,Autumn
29-08-2023,S003,Cloudy,0,94.71,Autumn
29-08-2023,S003,Snowy,0,19.7,Autumn
29-08-2023,S003,Sunny,0,29.03,Autumn
29-08-2023,S003,Snowy,0,26.69,Autumn
29-08-2023,S003,Cloudy,0,38.28,Autumn
29-08-2023,S003,Snowy,0,69.97,Autumn
29-08-2023,S003,Sunny,0,91.06,Autumn
29-08-2023,S003,Cloudy,0,58.89,Autumn
29-08-2023,S003,Sunny,0,83.82,Autumn
29-08-2023,S003,Snowy,0,35.98,Autumn
29-08-2023,S003,Sunny,0,37.6,Autumn
29-08-2023,S003,Snowy,0,33.61,Autumn
29-08-2023,S003,Sunny,0,22.16,Autumn
29-08-2023,S003,Cloudy,0,47.78,Autumn
29-08-2023,S003,Cloudy,0,95.99,Autumn
29-08-2023,S003,Cloudy,0,66.92,Autumn
29-08-2023,S003,Sunny,0,86.41,Autumn
29-08-2023,S003,Rainy,0,79.71,Autumn
29-08-2023,S003,Snowy,0,63.25,Autumn
29-08-2023,S003,Cloudy,0,30.72,Autumn
29-08-2023,S003,Rainy,0,29.19,Autumn
29-08-2023,S004,Rainy,0,58.02,Autumn
29-08-2023,S004,Rainy,0,36.12,Autumn
29-08-2023,S004,Cloudy,0,55.15,Autumn
29-08-2023,S004,Cloudy,0,25.7,Autumn
29-08-2023,S004,Rainy,1,67.51,Autumn
29-08-2023,S004,Sunny,0,60.71,Autumn
29-08-2023,S004,Snowy,0,26.21,Autumn
29-08-2023,S004,Snowy,0,69.99,Autumn
29-08-2023,S004,Cloudy,0,25.99,Autumn
29-08-2023,S004,Snowy,1,25.77,Autumn
29-08-2023,S004,Sunny,0,56.82,Autumn
29-08-2023,S004,Sunny,0,94.23,Autumn
29-08-2023,S004,Sunny,0,48.27,Autumn
29-08-2023,S004,Rainy,0,42.76,Autumn
29-08-2023,S004,Rainy,0,74.82,Autumn
29-08-2023,S004,Snowy,0,100.09,Autumn
29-08-2023,S004,Sunny,0,57.22,Autumn
29-08-2023,S004,Snowy,0,37.94,Autumn
29-08-2023,S004,Cloudy,0,17.97,Autumn
29-08-2023,S004,Rainy,0,53.36,Autumn
29-08-2023,S004,Cloudy,0,85.27,Autumn
29-08-2023,S004,Sunny,0,79.76,Autumn
29-08-2023,S004,Sunny,0,34.41,Autumn
29-08-2023,S004,Rainy,0,52.77,Autumn
29-08-2023,S004,Snowy,0,19.35,Autumn
29-08-2023,S004,Snowy,1,65.69,Autumn
29-08-2023,S004,Sunny,0,67.16,Autumn
29-08-2023,S004,Cloudy,0,22.79,Autumn
29-08-2023,S004,Rainy,0,44.66,Autumn
29-08-2023,S004,Snowy,0,67.08,Autumn
29-08-2023,S005,Snowy,0,39.88,Autumn
29-08-2023,S005,Rainy,0,18.97,Autumn
29-08-2023,S005,Snowy,0,86.64,Autumn
29-08-2023,S005,Cloudy,0,42.62,Autumn
29-08-2023,S005,Snowy,0,74.7,Autumn
29-08-2023,S005,Snowy,0,37.51,Autumn
29-08-2023,S005,Sunny,0,107.07,Autumn
29-08-2023,S005,Sunny,1,76.72,Autumn
29-08-2023,S005,Sunny,0,94.32,Autumn
29-08-2023,S005,Cloudy,0,55.98,Autumn
29-08-2023,S005,Cloudy,1,51.01,Autumn
29-08-2023,S005,Rainy,0,100,Autumn
29-08-2023,S005,Snowy,1,74.32,Autumn
29-08-2023,S005,Rainy,0,17.49,Autumn
29-08-2023,S005,Cloudy,0,103.52,Autumn
29-08-2023,S005,Rainy,0,12.05,Autumn
29-08-2023,S005,Snowy,0,43.41,Autumn
29-08-2023,S005,Cloudy,0,78.55,Autumn
29-08-2023,S005,Snowy,0,46.4,Autumn
29-08-2023,S005,Cloudy,0,84.61,Autumn
29-08-2023,S005,Cloudy,0,61.66,Autumn
29-08-2023,S005,Cloudy,0,68.7,Autumn
29-08-2023,S005,Cloudy,0,95.82,Autumn
29-08-2023,S005,Cloudy,0,37.77,Autumn
29-08-2023,S005,Cloudy,0,40.18,Autumn
29-08-2023,S005,Snowy,0,50.7,Autumn
29-08-2023,S005,Rainy,0,51.72,Autumn
29-08-2023,S005,Sunny,0,85.86,Autumn
29-08-2023,S005,Cloudy,0,28.51,Autumn
29-08-2023,S005,Snowy,1,30.57,Autumn
30-08-2023,S001,Cloudy,0,56.64,Autumn
30-08-2023,S001,Sunny,0,20.29,Autumn
30-08-2023,S001,Rainy,0,69.69,Autumn
30-08-2023,S001,Rainy,0,59.81,Autumn
30-08-2023,S001,Snowy,0,30.14,Autumn
30-08-2023,S001,Snowy,0,65.84,Autumn
30-08-2023,S001,Cloudy,0,29.47,Autumn
30-08-2023,S001,Rainy,1,34.37,Autumn
30-08-2023,S001,Rainy,0,74.29,Autumn
30-08-2023,S001,Rainy,0,46.3,Autumn
30-08-2023,S001,Rainy,0,87.78,Autumn
30-08-2023,S001,Sunny,0,25.73,Autumn
30-08-2023,S001,Snowy,1,85.84,Autumn
30-08-2023,S001,Cloudy,0,92.98,Autumn
30-08-2023,S001,Snowy,0,25.16,Autumn
30-08-2023,S001,Cloudy,0,34.99,Autumn
30-08-2023,S001,Cloudy,1,34.63,Autumn
30-08-2023,S001,Rainy,0,19.2,Autumn
30-08-2023,S001,Cloudy,0,76.51,Autumn
30-08-2023,S001,Cloudy,0,57.96,Autumn
30-08-2023,S001,Cloudy,0,69.3,Autumn
30-08-2023,S001,Sunny,0,53.65,Autumn
30-08-2023,S001,Rainy,0,30.52,Autumn
30-08-2023,S001,Cloudy,0,72.64,Autumn
30-08-2023,S001,Snowy,0,20.39,Autumn
30-08-2023,S001,Snowy,0,40.49,Autumn
30-08-2023,S001,Snowy,0,46.19,Autumn
30-08-2023,S001,Cloudy,0,68.43,Autumn
30-08-2023,S001,Cloudy,0,96.13,Autumn
30-08-2023,S001,Sunny,0,63.14,Autumn
30-08-2023,S002,Cloudy,0,90.07,Autumn
30-08-2023,S002,Rainy,0,65.05,Autumn
30-08-2023,S002,Snowy,0,47.01,Autumn
30-08-2023,S002,Snowy,1,53.05,Autumn
30-08-2023,S002,Rainy,0,71.77,Autumn
30-08-2023,S002,Sunny,0,31.87,Autumn
30-08-2023,S002,Rainy,0,27.77,Autumn
30-08-2023,S002,Cloudy,1,63.61,Autumn
30-08-2023,S002,Sunny,0,89.59,Autumn
30-08-2023,S002,Rainy,0,27.75,Autumn
30-08-2023,S002,Rainy,0,73.77,Autumn
30-08-2023,S002,Cloudy,0,98.05,Autumn
30-08-2023,S002,Snowy,0,34.24,Autumn
30-08-2023,S002,Cloudy,0,15.92,Autumn
30-08-2023,S002,Rainy,0,50.58,Autumn
30-08-2023,S002,Snowy,0,82.49,Autumn
30-08-2023,S002,Snowy,0,80.54,Autumn
30-08-2023,S002,Cloudy,0,14.28,Autumn
30-08-2023,S002,Rainy,0,62.69,Autumn
30-08-2023,S002,Sunny,0,93.46,Autumn
30-08-2023,S002,Rainy,0,90.5,Autumn
30-08-2023,S002,Snowy,1,82.29,Autumn
30-08-2023,S002,Sunny,0,31.08,Autumn
30-08-2023,S002,Rainy,0,58.2,Autumn
30-08-2023,S002,Rainy,0,44.09,Autumn
30-08-2023,S002,Rainy,1,35.63,Autumn
30-08-2023,S002,Snowy,0,36.2,Autumn
30-08-2023,S002,Snowy,0,26.41,Autumn
30-08-2023,S002,Rainy,0,70.88,Autumn
30-08-2023,S002,Snowy,0,54.41,Autumn
30-08-2023,S003,Rainy,0,14.68,Autumn
30-08-2023,S003,Cloudy,0,43.09,Autumn
30-08-2023,S003,Cloudy,0,80.83,Autumn
30-08-2023,S003,Cloudy,0,102.12,Autumn
30-08-2023,S003,Rainy,0,15.07,Autumn
30-08-2023,S003,Cloudy,0,21.03,Autumn
30-08-2023,S003,Snowy,1,80.73,Autumn
30-08-2023,S003,Rainy,1,50.95,Autumn
30-08-2023,S003,Sunny,0,106.88,Autumn
30-08-2023,S003,Sunny,0,63.84,Autumn
30-08-2023,S003,Cloudy,0,47.71,Autumn
30-08-2023,S003,Rainy,0,93.42,Autumn
30-08-2023,S003,Rainy,0,76,Autumn
30-08-2023,S003,Rainy,1,28.47,Autumn
30-08-2023,S003,Cloudy,0,25.91,Autumn
30-08-2023,S003,Sunny,0,103.83,Autumn
30-08-2023,S003,Sunny,0,91.55,Autumn
30-08-2023,S003,Sunny,0,20.9,Autumn
30-08-2023,S003,Rainy,0,36.67,Autumn
30-08-2023,S003,Snowy,0,66.91,Autumn
30-08-2023,S003,Rainy,0,35.57,Autumn
30-08-2023,S003,Rainy,0,33.56,Autumn
30-08-2023,S003,Cloudy,0,32.91,Autumn
30-08-2023,S003,Rainy,0,41.39,Autumn
30-08-2023,S003,Rainy,0,11.41,Autumn
30-08-2023,S003,Cloudy,0,59.01,Autumn
30-08-2023,S003,Rainy,0,14.07,Autumn
30-08-2023,S003,Rainy,0,78.16,Autumn
30-08-2023,S003,Cloudy,1,81.71,Autumn
30-08-2023,S003,Cloudy,0,28.07,Autumn
30-08-2023,S004,Cloudy,0,60.75,Autumn
30-08-2023,S004,Rainy,0,14.02,Autumn
30-08-2023,S004,Sunny,0,36.82,Autumn
30-08-2023,S004,Rainy,0,28.53,Autumn
30-08-2023,S004,Cloudy,0,93.73,Autumn
30-08-2023,S004,Snowy,0,64.39,Autumn
30-08-2023,S004,Cloudy,0,15.8,Autumn
30-08-2023,S004,Rainy,0,45.91,Autumn
30-08-2023,S004,Rainy,0,40.15,Autumn
30-08-2023,S004,Rainy,0,37.24,Autumn
30-08-2023,S004,Snowy,0,88.85,Autumn
30-08-2023,S004,Rainy,0,67.38,Autumn
30-08-2023,S004,Snowy,0,27.27,Autumn
30-08-2023,S004,Cloudy,0,47.5,Autumn
30-08-2023,S004,Sunny,1,84.87,Autumn
30-08-2023,S004,Rainy,0,39.27,Autumn
30-08-2023,S004,Rainy,1,57.38,Autumn
30-08-2023,S004,Sunny,0,11.47,Autumn
30-08-2023,S004,Cloudy,0,70.16,Autumn
30-08-2023,S004,Snowy,0,98.92,Autumn
30-08-2023,S004,Sunny,0,23.68,Autumn
30-08-2023,S004,Snowy,0,61.54,Autumn
30-08-2023,S004,Rainy,0,17.36,Autumn
30-08-2023,S004,Snowy,0,27.73,Autumn
30-08-2023,S004,Cloudy,0,20.58,Autumn
30-08-2023,S004,Sunny,0,64.78,Autumn
30-08-2023,S004,Sunny,1,58.96,Autumn
30-08-2023,S004,Sunny,0,31.6,Autumn
30-08-2023,S004,Sunny,0,54.02,Autumn
30-08-2023,S004,Sunny,0,17.14,Autumn
30-08-2023,S005,Sunny,0,58.83,Autumn
30-08-2023,S005,Rainy,1,17.86,Autumn
30-08-2023,S005,Rainy,0,66.07,Autumn
30-08-2023,S005,Rainy,0,84.05,Autumn
30-08-2023,S005,Sunny,0,91.47,Autumn
30-08-2023,S005,Sunny,0,24.74,Autumn
30-08-2023,S005,Snowy,0,49.84,Autumn
30-08-2023,S005,Cloudy,0,85.45,Autumn
30-08-2023,S005,Sunny,0,15.57,Autumn
30-08-2023,S005,Snowy,0,91.41,Autumn
30-08-2023,S005,Snowy,0,55.34,Autumn
30-08-2023,S005,Sunny,0,63.7,Autumn
30-08-2023,S005,Cloudy,0,83.9,Autumn
30-08-2023,S005,Rainy,0,41.95,Autumn
30-08-2023,S005,Sunny,0,54.9,Autumn
30-08-2023,S005,Cloudy,1,19.3,Autumn
30-08-2023,S005,Sunny,0,26.02,Autumn
30-08-2023,S005,Sunny,0,30.82,Autumn
30-08-2023,S005,Snowy,0,39.56,Autumn
30-08-2023,S005,Rainy,0,76.2,Autumn
30-08-2023,S005,Cloudy,0,29.17,Autumn
30-08-2023,S005,Cloudy,0,86.46,Autumn
30-08-2023,S005,Sunny,0,83.88,Autumn
30-08-2023,S005,Snowy,0,12.91,Autumn
30-08-2023,S005,Cloudy,0,54.61,Autumn
30-08-2023,S005,Rainy,0,29.54,Autumn
30-08-2023,S005,Cloudy,0,44.11,Autumn
30-08-2023,S005,Rainy,0,37.25,Autumn
30-08-2023,S005,Snowy,0,35.75,Autumn
30-08-2023,S005,Sunny,0,47.27,Autumn
31-08-2023,S001,Snowy,0,30.91,Autumn
31-08-2023,S001,Sunny,0,103.87,Autumn
31-08-2023,S001,Snowy,1,35.57,Autumn
31-08-2023,S001,Snowy,0,42.51,Autumn
31-08-2023,S001,Cloudy,0,85.83,Autumn
31-08-2023,S001,Snowy,0,26.07,Autumn
31-08-2023,S001,Sunny,0,88.68,Autumn
31-08-2023,S001,Sunny,0,23.86,Autumn
31-08-2023,S001,Sunny,0,28.65,Autumn
31-08-2023,S001,Sunny,1,101.77,Autumn
31-08-2023,S001,Snowy,0,40.76,Autumn
31-08-2023,S001,Rainy,1,90.21,Autumn
31-08-2023,S001,Cloudy,0,47.86,Autumn
31-08-2023,S001,Sunny,0,15.25,Autumn
31-08-2023,S001,Sunny,0,84.56,Autumn
31-08-2023,S001,Sunny,0,42.16,Autumn
31-08-2023,S001,Snowy,0,92.1,Autumn
31-08-2023,S001,Rainy,0,90.39,Autumn
31-08-2023,S001,Rainy,0,84.13,Autumn
31-08-2023,S001,Sunny,0,15,Autumn
31-08-2023,S001,Snowy,0,49.2,Autumn
31-08-2023,S001,Sunny,0,22.48,Autumn
31-08-2023,S001,Sunny,0,73.51,Autumn
31-08-2023,S001,Snowy,0,17.34,Autumn
31-08-2023,S001,Cloudy,0,52.97,Autumn
31-08-2023,S001,Snowy,0,53.59,Autumn
31-08-2023,S001,Rainy,0,19.49,Autumn
31-08-2023,S001,Cloudy,0,103.82,Autumn
31-08-2023,S001,Cloudy,0,90.87,Autumn
31-08-2023,S001,Sunny,0,48.89,Autumn
31-08-2023,S002,Snowy,0,40.36,Autumn
31-08-2023,S002,Rainy,0,43.36,Autumn
31-08-2023,S002,Cloudy,0,13.36,Autumn
31-08-2023,S002,Snowy,0,56.81,Autumn
31-08-2023,S002,Cloudy,0,96.94,Autumn
31-08-2023,S002,Sunny,0,70.07,Autumn
31-08-2023,S002,Rainy,0,74.85,Autumn
31-08-2023,S002,Cloudy,0,85.42,Autumn
31-08-2023,S002,Cloudy,1,40.69,Autumn
31-08-2023,S002,Cloudy,0,82.2,Autumn
31-08-2023,S002,Cloudy,0,22.35,Autumn
31-08-2023,S002,Rainy,0,18.19,Autumn
31-08-2023,S002,Sunny,0,19.29,Autumn
31-08-2023,S002,Sunny,0,62.4,Autumn
31-08-2023,S002,Cloudy,0,56.02,Autumn
31-08-2023,S002,Cloudy,0,81.65,Autumn
31-08-2023,S002,Sunny,1,95.34,Autumn
31-08-2023,S002,Cloudy,0,63.3,Autumn
31-08-2023,S002,Rainy,0,76.27,Autumn
31-08-2023,S002,Rainy,0,15.28,Autumn
31-08-2023,S002,Cloudy,0,21.72,Autumn
31-08-2023,S002,Snowy,0,27.95,Autumn
31-08-2023,S002,Cloudy,0,44.36,Autumn
31-08-2023,S002,Rainy,0,70.69,Autumn
31-08-2023,S002,Snowy,0,16.22,Autumn
31-08-2023,S002,Snowy,0,16.73,Autumn
31-08-2023,S002,Sunny,0,15.26,Autumn
31-08-2023,S002,Rainy,0,13.11,Autumn
31-08-2023,S002,Sunny,0,60.9,Autumn
31-08-2023,S002,Cloudy,0,43.5,Autumn
31-08-2023,S003,Snowy,0,15.41,Autumn
31-08-2023,S003,Sunny,0,76.82,Autumn
31-08-2023,S003,Snowy,1,27.91,Autumn
31-08-2023,S003,Rainy,0,57.3,Autumn
31-08-2023,S003,Sunny,0,18.58,Autumn
31-08-2023,S003,Cloudy,0,74.73,Autumn
31-08-2023,S003,Rainy,0,102.9,Autumn
31-08-2023,S003,Sunny,1,19.43,Autumn
31-08-2023,S003,Snowy,0,85.57,Autumn
31-08-2023,S003,Cloudy,0,76.11,Autumn
31-08-2023,S003,Cloudy,1,15.55,Autumn
31-08-2023,S003,Rainy,0,88.66,Autumn
31-08-2023,S003,Cloudy,0,67.71,Autumn
31-08-2023,S003,Rainy,0,72.85,Autumn
31-08-2023,S003,Rainy,0,89.98,Autumn
31-08-2023,S003,Rainy,0,91.32,Autumn
31-08-2023,S003,Snowy,0,36.23,Autumn
31-08-2023,S003,Sunny,0,34.71,Autumn
31-08-2023,S003,Rainy,0,65.96,Autumn
31-08-2023,S003,Cloudy,0,51.5,Autumn
31-08-2023,S003,Snowy,0,30.41,Autumn
31-08-2023,S003,Snowy,0,75.66,Autumn
31-08-2023,S003,Sunny,0,36.24,Autumn
31-08-2023,S003,Snowy,0,17.48,Autumn
31-08-2023,S003,Cloudy,0,74.74,Autumn
31-08-2023,S003,Rainy,0,69.16,Autumn
31-08-2023,S003,Rainy,0,92.45,Autumn
31-08-2023,S003,Rainy,0,15.97,Autumn
31-08-2023,S003,Sunny,0,93.99,Autumn
31-08-2023,S003,Rainy,0,40.03,Autumn
31-08-2023,S004,Cloudy,0,89.68,Autumn
31-08-2023,S004,Sunny,0,102.26,Autumn
31-08-2023,S004,Snowy,0,76.44,Autumn
31-08-2023,S004,Snowy,1,57.9,Autumn
31-08-2023,S004,Snowy,0,88.93,Autumn
31-08-2023,S004,Rainy,0,12.29,Autumn
31-08-2023,S004,Cloudy,0,29,Autumn
31-08-2023,S004,Snowy,0,24,Autumn
31-08-2023,S004,Sunny,0,62.58,Autumn
31-08-2023,S004,Snowy,0,51.36,Autumn
31-08-2023,S004,Sunny,0,52.45,Autumn
31-08-2023,S004,Cloudy,0,58.77,Autumn
31-08-2023,S004,Sunny,0,79.17,Autumn
31-08-2023,S004,Cloudy,0,80.45,Autumn
31-08-2023,S004,Sunny,0,26.03,Autumn
31-08-2023,S004,Sunny,0,22.14,Autumn
31-08-2023,S004,Cloudy,0,99.83,Autumn
31-08-2023,S004,Snowy,0,85.37,Autumn
31-08-2023,S004,Cloudy,0,87.95,Autumn
31-08-2023,S004,Cloudy,0,33.64,Autumn
31-08-2023,S004,Cloudy,0,38.89,Autumn
31-08-2023,S004,Snowy,0,17.57,Autumn
31-08-2023,S004,Rainy,0,32.4,Autumn
31-08-2023,S004,Snowy,0,49.53,Autumn
31-08-2023,S004,Sunny,0,92.25,Autumn
31-08-2023,S004,Snowy,0,98.34,Autumn
31-08-2023,S004,Rainy,0,88.1,Autumn
31-08-2023,S004,Sunny,0,13.08,Autumn
31-08-2023,S004,Cloudy,0,70.6,Autumn
31-08-2023,S004,Snowy,0,16.43,Autumn
31-08-2023,S005,Rainy,0,21.32,Autumn
31-08-2023,S005,Rainy,0,22.83,Autumn
31-08-2023,S005,Rainy,0,67.82,Autumn
31-08-2023,S005,Snowy,0,49.41,Autumn
31-08-2023,S005,Rainy,1,98.45,Autumn
31-08-2023,S005,Sunny,0,94.35,Autumn
31-08-2023,S005,Snowy,0,44.96,Autumn
31-08-2023,S005,Rainy,0,12.17,Autumn
31-08-2023,S005,Cloudy,0,11.21,Autumn
31-08-2023,S005,Sunny,0,38.52,Autumn
31-08-2023,S005,Sunny,0,61.43,Autumn
31-08-2023,S005,Sunny,0,24.85,Autumn
31-08-2023,S005,Rainy,0,55.9,Autumn
31-08-2023,S005,Snowy,0,65.91,Autumn
31-08-2023,S005,Sunny,1,95.09,Autumn
31-08-2023,S005,Cloudy,0,9.43,Autumn
31-08-2023,S005,Sunny,0,103.01,Autumn
31-08-2023,S005,Rainy,1,54.84,Autumn
31-08-2023,S005,Cloudy,0,49.7,Autumn
31-08-2023,S005,Sunny,0,59.5,Autumn
31-08-2023,S005,Snowy,0,62.65,Autumn
31-08-2023,S005,Cloudy,0,64.63,Autumn
31-08-2023,S005,Rainy,0,65.71,Autumn
31-08-2023,S005,Snowy,0,72.58,Autumn
31-08-2023,S005,Sunny,0,64.38,Autumn
31-08-2023,S005,Snowy,0,48.16,Autumn
31-08-2023,S005,Snowy,0,32.78,Autumn
31-08-2023,S005,Snowy,0,47.52,Autumn
31-08-2023,S005,Snowy,0,45.74,Autumn
31-08-2023,S005,Cloudy,0,85.04,Autumn
01-09-2023,S001,Cloudy,1,36.79,Autumn
01-09-2023,S001,Snowy,0,46.53,Autumn
01-09-2023,S001,Rainy,0,49.89,Autumn
01-09-2023,S001,Cloudy,1,53.59,Autumn
01-09-2023,S001,Sunny,0,49.55,Autumn
01-09-2023,S001,Sunny,0,41.75,Autumn
01-09-2023,S001,Snowy,0,32.88,Autumn
01-09-2023,S001,Cloudy,0,66.91,Autumn
01-09-2023,S001,Rainy,0,28.88,Autumn
01-09-2023,S001,Rainy,0,84.23,Autumn
01-09-2023,S001,Sunny,0,85.5,Autumn
01-09-2023,S001,Sunny,0,40.56,Autumn
01-09-2023,S001,Cloudy,0,29.23,Autumn
01-09-2023,S001,Rainy,0,20.83,Autumn
01-09-2023,S001,Cloudy,0,81.59,Autumn
01-09-2023,S001,Snowy,0,25,Autumn
01-09-2023,S001,Sunny,0,101.11,Autumn
01-09-2023,S001,Cloudy,0,68.06,Autumn
01-09-2023,S001,Cloudy,0,26.76,Autumn
01-09-2023,S001,Cloudy,0,30.55,Autumn
01-09-2023,S001,Rainy,0,65.03,Autumn
01-09-2023,S001,Sunny,1,98.05,Autumn
01-09-2023,S001,Rainy,0,13.37,Autumn
01-09-2023,S001,Rainy,0,56.97,Autumn
01-09-2023,S001,Cloudy,0,49.32,Autumn
01-09-2023,S001,Rainy,1,78.7,Autumn
01-09-2023,S001,Sunny,0,61.07,Autumn
01-09-2023,S001,Cloudy,0,58.45,Autumn
01-09-2023,S001,Snowy,0,42.38,Autumn
01-09-2023,S001,Rainy,0,92.63,Autumn
01-09-2023,S002,Cloudy,0,17.37,Autumn
01-09-2023,S002,Sunny,0,43.87,Autumn
01-09-2023,S002,Cloudy,0,19.22,Autumn
01-09-2023,S002,Cloudy,0,37.34,Autumn
01-09-2023,S002,Rainy,1,91.76,Autumn
01-09-2023,S002,Rainy,0,96.48,Autumn
01-09-2023,S002,Snowy,0,51.52,Autumn
01-09-2023,S002,Sunny,0,79.05,Autumn
01-09-2023,S002,Sunny,1,63.18,Autumn
01-09-2023,S002,Sunny,0,12.8,Autumn
01-09-2023,S002,Snowy,0,20.41,Autumn
01-09-2023,S002,Sunny,0,42.36,Autumn
01-09-2023,S002,Cloudy,0,45.05,Autumn
01-09-2023,S002,Rainy,0,54.73,Autumn
01-09-2023,S002,Rainy,0,73.24,Autumn
01-09-2023,S002,Snowy,0,100.57,Autumn
01-09-2023,S002,Sunny,0,22.74,Autumn
01-09-2023,S002,Cloudy,1,23.42,Autumn
01-09-2023,S002,Sunny,0,91.67,Autumn
01-09-2023,S002,Sunny,1,29.7,Autumn
01-09-2023,S002,Cloudy,0,99.87,Autumn
01-09-2023,S002,Snowy,0,41.81,Autumn
01-09-2023,S002,Sunny,1,69.88,Autumn
01-09-2023,S002,Cloudy,0,53.3,Autumn
01-09-2023,S002,Rainy,0,94.44,Autumn
01-09-2023,S002,Cloudy,0,34.62,Autumn
01-09-2023,S002,Rainy,1,25.72,Autumn
01-09-2023,S002,Rainy,1,22.19,Autumn
01-09-2023,S002,Cloudy,0,37.4,Autumn
01-09-2023,S002,Sunny,0,35.45,Autumn
01-09-2023,S003,Sunny,0,26.01,Autumn
01-09-2023,S003,Rainy,0,46.77,Autumn
01-09-2023,S003,Sunny,0,53.01,Autumn
01-09-2023,S003,Sunny,0,60.42,Autumn
01-09-2023,S003,Snowy,0,90.18,Autumn
01-09-2023,S003,Rainy,0,94.27,Autumn
01-09-2023,S003,Rainy,0,11.61,Autumn
01-09-2023,S003,Cloudy,0,43.63,Autumn
01-09-2023,S003,Snowy,0,86.54,Autumn
01-09-2023,S003,Snowy,0,51.79,Autumn
01-09-2023,S003,Rainy,0,76.88,Autumn
01-09-2023,S003,Cloudy,1,71.17,Autumn
01-09-2023,S003,Sunny,0,30.42,Autumn
01-09-2023,S003,Snowy,0,44.27,Autumn
01-09-2023,S003,Snowy,0,67.11,Autumn
01-09-2023,S003,Sunny,1,29.44,Autumn
01-09-2023,S003,Rainy,0,64.66,Autumn
01-09-2023,S003,Sunny,0,14.81,Autumn
01-09-2023,S003,Rainy,0,68.04,Autumn
01-09-2023,S003,Rainy,0,83.23,Autumn
01-09-2023,S003,Snowy,0,105.17,Autumn
01-09-2023,S003,Rainy,0,71.69,Autumn
01-09-2023,S003,Rainy,0,94.23,Autumn
01-09-2023,S003,Cloudy,0,46.57,Autumn
01-09-2023,S003,Rainy,0,71.36,Autumn
01-09-2023,S003,Sunny,0,49.31,Autumn
01-09-2023,S003,Snowy,0,23.69,Autumn
01-09-2023,S003,Snowy,0,49.33,Autumn
01-09-2023,S003,Snowy,0,13.88,Autumn
01-09-2023,S003,Sunny,0,23.88,Autumn
01-09-2023,S004,Sunny,0,18.6,Autumn
01-09-2023,S004,Sunny,0,48.44,Autumn
01-09-2023,S004,Snowy,0,33.54,Autumn
01-09-2023,S004,Rainy,0,60.41,Autumn
01-09-2023,S004,Snowy,0,103,Autumn
01-09-2023,S004,Cloudy,1,85.57,Autumn
01-09-2023,S004,Cloudy,0,39.49,Autumn
01-09-2023,S004,Sunny,0,51.78,Autumn
01-09-2023,S004,Cloudy,1,15.41,Autumn
01-09-2023,S004,Cloudy,1,50.77,Autumn
01-09-2023,S004,Sunny,0,21.79,Autumn
01-09-2023,S004,Cloudy,1,36.53,Autumn
01-09-2023,S004,Cloudy,0,89.05,Autumn
01-09-2023,S004,Cloudy,1,31.26,Autumn
01-09-2023,S004,Snowy,0,69.56,Autumn
01-09-2023,S004,Rainy,0,62.47,Autumn
01-09-2023,S004,Snowy,0,67.23,Autumn
01-09-2023,S004,Cloudy,0,21.84,Autumn
01-09-2023,S004,Rainy,1,28.57,Autumn
01-09-2023,S004,Snowy,0,91.73,Autumn
01-09-2023,S004,Rainy,0,71.92,Autumn
01-09-2023,S004,Snowy,0,31.61,Autumn
01-09-2023,S004,Sunny,1,64.82,Autumn
01-09-2023,S004,Rainy,1,10.94,Autumn
01-09-2023,S004,Snowy,0,83.95,Autumn
01-09-2023,S004,Snowy,0,89.74,Autumn
01-09-2023,S004,Snowy,0,49.71,Autumn
01-09-2023,S004,Sunny,0,43.19,Autumn
01-09-2023,S004,Cloudy,0,45.9,Autumn
01-09-2023,S004,Cloudy,1,29.83,Autumn
01-09-2023,S005,Rainy,0,33.7,Autumn
01-09-2023,S005,Sunny,0,17.35,Autumn
01-09-2023,S005,Sunny,0,25.76,Autumn
01-09-2023,S005,Snowy,0,94.9,Autumn
01-09-2023,S005,Cloudy,0,33.89,Autumn
01-09-2023,S005,Sunny,0,55.66,Autumn
01-09-2023,S005,Rainy,0,74.09,Autumn
01-09-2023,S005,Rainy,0,28.12,Autumn
01-09-2023,S005,Rainy,0,47.17,Autumn
01-09-2023,S005,Snowy,0,15.14,Autumn
01-09-2023,S005,Cloudy,1,15.14,Autumn
01-09-2023,S005,Rainy,0,56.03,Autumn
01-09-2023,S005,Rainy,0,93.35,Autumn
01-09-2023,S005,Snowy,0,15.16,Autumn
01-09-2023,S005,Rainy,0,12.6,Autumn
01-09-2023,S005,Sunny,0,72.14,Autumn
01-09-2023,S005,Cloudy,0,38.39,Autumn
01-09-2023,S005,Snowy,0,55.15,Autumn
01-09-2023,S005,Sunny,0,23.73,Autumn
01-09-2023,S005,Cloudy,0,87.62,Autumn
01-09-2023,S005,Sunny,0,64.8,Autumn
